"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN","DEST_AIRPORT_ID","DEST","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","CANCELLED","CANCELLATION_CODE","AIR_TIME","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FlightDate","DepartureHour"
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",2717,11066,"CMH",11697,"FLL",1755,2005,130,130,1,8,7,2012,2225,3,2035,2228,113,113,1,7,0,"",133,973,2,0,0,0,111,2024-12-23,17
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",2792,11066,"CMH",14635,"RSW",520,520,0,0,0,0,7,527,735,6,755,741,-14,0,0,-1,0,"",128,930,NA,NA,NA,NA,NA,2024-12-23,5
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",3135,11066,"CMH",10693,"BNA",620,619,-1,0,0,-1,7,626,619,5,655,624,-31,0,0,-2,0,"",53,337,NA,NA,NA,NA,NA,2024-12-23,6
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",3200,11066,"CMH",13204,"MCO",1720,1744,24,24,1,1,9,1753,1944,9,1940,1953,13,13,0,0,0,"",111,802,NA,NA,NA,NA,NA,2024-12-23,17
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",3262,11066,"CMH",12889,"LAS",910,908,-2,0,0,-1,13,921,1020,6,1040,1026,-14,0,0,-1,0,"",239,1771,NA,NA,NA,NA,NA,2024-12-23,9
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",3469,11066,"CMH",12191,"HOU",1445,1434,-11,0,0,-1,9,1443,1611,6,1645,1617,-28,0,0,-2,0,"",148,1000,NA,NA,NA,NA,NA,2024-12-23,14
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",3547,11066,"CMH",13232,"MDW",650,644,-6,0,0,-1,9,653,644,4,710,648,-22,0,0,-2,0,"",51,283,NA,NA,NA,NA,NA,2024-12-23,6
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",3929,11066,"CMH",15016,"STL",630,626,-4,0,0,-1,9,635,642,5,710,647,-23,0,0,-2,0,"",67,409,NA,NA,NA,NA,NA,2024-12-23,6
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",4031,11066,"CMH",14107,"PHX",1620,1631,11,11,0,0,7,1638,1828,3,1840,1831,-9,0,0,-1,0,"",230,1670,NA,NA,NA,NA,NA,2024-12-23,16
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",4085,11066,"CMH",14635,"RSW",2010,2023,13,13,0,0,10,2033,2241,3,2240,2244,4,4,0,0,0,"",128,930,NA,NA,NA,NA,NA,2024-12-23,20
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",410,11066,"CMH",10821,"BWI",1235,1238,3,3,0,0,7,1245,1335,4,1355,1339,-16,0,0,-2,0,"",50,337,NA,NA,NA,NA,NA,2024-12-23,12
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",4298,11066,"CMH",10821,"BWI",600,556,-4,0,0,-1,10,606,658,6,720,704,-16,0,0,-2,0,"",52,337,NA,NA,NA,NA,NA,2024-12-23,6
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",4367,11066,"CMH",10397,"ATL",530,529,-1,0,0,-1,9,538,645,8,710,653,-17,0,0,-2,0,"",67,447,NA,NA,NA,NA,NA,2024-12-23,5
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",4395,11066,"CMH",14107,"PHX",500,504,4,4,0,0,8,512,702,7,730,709,-21,0,0,-2,0,"",230,1670,NA,NA,NA,NA,NA,2024-12-23,5
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",4609,11066,"CMH",10693,"BNA",2140,2133,-7,0,0,-1,9,2142,2140,5,2205,2145,-20,0,0,-2,0,"",58,337,NA,NA,NA,NA,NA,2024-12-23,21
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",4653,11066,"CMH",13204,"MCO",1035,1030,-5,0,0,-1,8,1038,1226,6,1255,1232,-23,0,0,-2,0,"",108,802,NA,NA,NA,NA,NA,2024-12-23,10
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",4684,11066,"CMH",11278,"DCA",1345,1347,2,2,0,0,9,1356,1448,4,1500,1452,-8,0,0,-1,0,"",52,323,NA,NA,NA,NA,NA,2024-12-23,13
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",487,11066,"CMH",15304,"TPA",1215,1215,0,0,0,0,11,1226,1420,4,1435,1424,-11,0,0,-1,0,"",114,829,NA,NA,NA,NA,NA,2024-12-23,12
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",5414,11066,"CMH",13204,"MCO",1125,1121,-4,0,0,-1,9,1130,1320,5,1345,1325,-20,0,0,-2,0,"",110,802,NA,NA,NA,NA,NA,2024-12-23,11
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",555,11066,"CMH",11697,"FLL",915,912,-3,0,0,-1,11,923,1133,4,1150,1137,-13,0,0,-1,0,"",130,973,NA,NA,NA,NA,NA,2024-12-23,9
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",586,11066,"CMH",13232,"MDW",1350,1347,-3,0,0,-1,7,1354,1344,5,1405,1349,-16,0,0,-2,0,"",50,283,NA,NA,NA,NA,NA,2024-12-23,13
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",6308,11066,"CMH",15304,"TPA",1510,1509,-1,0,0,-1,10,1519,1712,4,1730,1716,-14,0,0,-1,0,"",113,829,NA,NA,NA,NA,NA,2024-12-23,15
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",6318,11066,"CMH",13204,"MCO",800,755,-5,0,0,-1,10,805,957,6,1025,1003,-22,0,0,-2,0,"",112,802,NA,NA,NA,NA,NA,2024-12-23,8
2024,12,23,1,"12/23/2024 12:00:00 AM","WN",800,11066,"CMH",15016,"STL",2120,2124,4,4,0,0,9,2133,2143,2,2150,2145,-5,0,0,-1,0,"",70,409,NA,NA,NA,NA,NA,2024-12-23,21
2024,12,23,1,"12/23/2024 12:00:00 AM","YV",6048,11066,"CMH",12264,"IAD",1029,1028,-1,0,0,-1,13,1041,1133,10,1148,1143,-5,0,0,-1,0,"",52,299,NA,NA,NA,NA,NA,2024-12-23,10
2024,12,23,1,"12/23/2024 12:00:00 AM","YV",6120,11066,"CMH",12264,"IAD",1953,1957,4,4,0,0,16,2013,2110,28,2113,2138,25,25,1,1,0,"",57,299,0,0,25,0,0,2024-12-23,19
2024,12,23,1,"12/23/2024 12:00:00 AM","YV",6253,11066,"CMH",12266,"IAH",1640,1640,0,0,0,0,12,1652,1813,12,1856,1825,-31,0,0,-2,0,"",141,986,NA,NA,NA,NA,NA,2024-12-23,16
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",3423,11066,"CMH",11618,"EWR",908,918,10,10,0,0,12,930,1044,8,1102,1052,-10,0,0,-1,0,"",74,463,NA,NA,NA,NA,NA,2024-12-23,9
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",3428,11066,"CMH",12264,"IAD",1450,1455,5,5,0,0,14,1509,1605,11,1612,1616,4,4,0,0,0,"",56,299,NA,NA,NA,NA,NA,2024-12-23,14
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",3430,11066,"CMH",12264,"IAD",605,558,-7,0,0,-1,15,613,703,6,734,709,-25,0,0,-2,0,"",50,299,NA,NA,NA,NA,NA,2024-12-23,6
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",3438,11066,"CMH",13930,"ORD",900,913,13,13,0,0,12,925,918,19,936,937,1,1,0,0,0,"",53,296,NA,NA,NA,NA,NA,2024-12-23,9
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",3442,11066,"CMH",13930,"ORD",1125,1122,-3,0,0,-1,21,1143,1140,19,1201,1159,-2,0,0,-1,0,"",57,296,NA,NA,NA,NA,NA,2024-12-23,11
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",3480,11066,"CMH",13930,"ORD",1335,1422,47,47,1,3,9,1431,1423,20,1411,1443,32,32,1,2,0,"",52,296,13,0,0,0,19,2024-12-23,13
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",3524,11066,"CMH",13930,"ORD",600,553,-7,0,0,-1,16,609,604,11,639,615,-24,0,0,-2,0,"",55,296,NA,NA,NA,NA,NA,2024-12-23,6
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",3559,11066,"CMH",11618,"EWR",600,554,-6,0,0,-1,16,610,721,13,749,734,-15,0,0,-1,0,"",71,463,NA,NA,NA,NA,NA,2024-12-23,6
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",3564,11066,"CMH",11618,"EWR",1035,1028,-7,0,0,-1,15,1043,1159,6,1229,1205,-24,0,0,-2,0,"",76,463,NA,NA,NA,NA,NA,2024-12-23,10
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",3591,11066,"CMH",11618,"EWR",1405,1409,4,4,0,0,14,1423,1537,16,1559,1553,-6,0,0,-1,0,"",74,463,NA,NA,NA,NA,NA,2024-12-23,14
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",3675,11066,"CMH",11618,"EWR",1641,1655,14,14,0,0,8,1703,1824,9,1829,1833,4,4,0,0,0,"",81,463,NA,NA,NA,NA,NA,2024-12-23,16
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",4388,11066,"CMH",12478,"JFK",1425,1420,-5,0,0,-1,12,1432,1551,13,1622,1604,-18,0,0,-2,0,"",79,483,NA,NA,NA,NA,NA,2024-12-23,14
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",4389,11066,"CMH",10721,"BOS",1026,1018,-8,0,0,-1,11,1029,1154,9,1220,1203,-17,0,0,-2,0,"",85,640,NA,NA,NA,NA,NA,2024-12-23,10
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",4396,11066,"CMH",11278,"DCA",1740,1737,-3,0,0,-1,7,1744,1833,7,1859,1840,-19,0,0,-2,0,"",49,323,NA,NA,NA,NA,NA,2024-12-23,17
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",4469,11066,"CMH",14100,"PHL",759,756,-3,0,0,-1,15,811,915,13,938,928,-10,0,0,-1,0,"",64,406,NA,NA,NA,NA,NA,2024-12-23,7
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",4502,11066,"CMH",12953,"LGA",609,613,4,4,0,0,10,623,737,6,759,743,-16,0,0,-2,0,"",74,479,NA,NA,NA,NA,NA,2024-12-23,6
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",4642,11066,"CMH",10721,"BOS",700,652,-8,0,0,-1,16,708,838,7,902,845,-17,0,0,-2,0,"",90,640,NA,NA,NA,NA,NA,2024-12-23,7
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",4700,11066,"CMH",11278,"DCA",1052,1044,-8,0,0,-1,10,1054,1145,8,1210,1153,-17,0,0,-2,0,"",51,323,NA,NA,NA,NA,NA,2024-12-23,10
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",4745,11066,"CMH",12953,"LGA",1034,1027,-7,0,0,-1,9,1036,1150,4,1217,1154,-23,0,0,-2,0,"",74,479,NA,NA,NA,NA,NA,2024-12-23,10
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",4791,11066,"CMH",12953,"LGA",1733,1729,-4,0,0,-1,13,1742,1858,5,1917,1903,-14,0,0,-1,0,"",76,479,NA,NA,NA,NA,NA,2024-12-23,17
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",4808,11066,"CMH",12478,"JFK",825,815,-10,0,0,-1,16,831,945,15,1030,1000,-30,0,0,-2,0,"",74,483,NA,NA,NA,NA,NA,2024-12-23,8
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",5650,11066,"CMH",12478,"JFK",1529,1525,-4,0,0,-1,18,1543,1710,40,1726,1750,24,24,1,1,0,"",87,483,0,0,24,0,0,2024-12-23,15
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",5656,11066,"CMH",12478,"JFK",725,723,-2,0,0,-1,11,734,849,10,920,859,-21,0,0,-2,0,"",75,483,NA,NA,NA,NA,NA,2024-12-23,7
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",5663,11066,"CMH",10721,"BOS",605,557,-8,0,0,-1,14,611,742,12,810,754,-16,0,0,-2,0,"",91,640,NA,NA,NA,NA,NA,2024-12-23,6
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",5668,11066,"CMH",10721,"BOS",1527,1520,-7,0,0,-1,11,1531,1702,23,1735,1725,-10,0,0,-1,0,"",91,640,NA,NA,NA,NA,NA,2024-12-23,15
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",5673,11066,"CMH",12953,"LGA",1727,1735,8,8,0,0,11,1746,1904,9,1914,1913,-1,0,0,-1,0,"",78,479,NA,NA,NA,NA,NA,2024-12-23,17
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",5691,11066,"CMH",12953,"LGA",810,808,-2,0,0,-1,11,819,938,4,959,942,-17,0,0,-2,0,"",79,479,NA,NA,NA,NA,NA,2024-12-23,8
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",5769,11066,"CMH",11433,"DTW",1032,1026,-6,0,0,-1,10,1036,1111,12,1145,1123,-22,0,0,-2,0,"",35,155,NA,NA,NA,NA,NA,2024-12-23,10
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",5815,11066,"CMH",12953,"LGA",1100,1053,-7,0,0,-1,9,1102,1214,7,1248,1221,-27,0,0,-2,0,"",72,479,NA,NA,NA,NA,NA,2024-12-23,11
2024,12,23,1,"12/23/2024 12:00:00 AM","YX",5856,11066,"CMH",11433,"DTW",630,633,3,3,0,0,14,647,724,5,741,729,-12,0,0,-1,0,"",37,155,NA,NA,NA,NA,NA,2024-12-23,6
2024,12,23,1,"12/23/2024 12:00:00 AM","ZW",6039,11066,"CMH",13930,"ORD",1500,1550,50,50,1,3,10,1600,1554,10,1530,1604,34,34,1,2,0,"",54,296,1,0,0,0,33,2024-12-23,15
2024,12,23,1,"12/23/2024 12:00:00 AM","ZW",6068,11066,"CMH",13930,"ORD",1815,1805,-10,0,0,-1,17,1822,1818,13,1846,1831,-15,0,0,-1,0,"",56,296,NA,NA,NA,NA,NA,2024-12-23,18
2024,12,24,2,"12/24/2024 12:00:00 AM","9E",4785,11066,"CMH",13487,"MSP",645,655,10,10,0,0,13,708,742,11,758,753,-5,0,0,-1,0,"",94,626,NA,NA,NA,NA,NA,2024-12-24,6
2024,12,24,2,"12/24/2024 12:00:00 AM","9E",5183,11066,"CMH",11433,"DTW",1755,1748,-7,0,0,-1,12,1800,1839,9,1909,1848,-21,0,0,-2,0,"",39,155,NA,NA,NA,NA,NA,2024-12-24,17
2024,12,24,2,"12/24/2024 12:00:00 AM","AA",1492,11066,"CMH",11298,"DFW",1138,1644,306,306,1,12,14,1658,1828,142,1339,2050,431,431,1,12,0,"",150,926,0,0,125,0,306,2024-12-24,11
2024,12,24,2,"12/24/2024 12:00:00 AM","AA",1583,11066,"CMH",11298,"DFW",503,508,5,5,0,0,17,525,639,10,714,649,-25,0,0,-2,0,"",134,926,NA,NA,NA,NA,NA,2024-12-24,5
2024,12,24,2,"12/24/2024 12:00:00 AM","AA",1958,11066,"CMH",14107,"PHX",746,831,45,45,1,3,11,842,1017,5,1018,1022,4,4,0,0,0,"",215,1670,NA,NA,NA,NA,NA,2024-12-24,7
2024,12,24,2,"12/24/2024 12:00:00 AM","AA",3195,11066,"CMH",11057,"CLT",840,857,17,17,1,1,33,930,1027,6,1022,1033,11,11,0,0,0,"",57,347,NA,NA,NA,NA,NA,2024-12-24,8
2024,12,24,2,"12/24/2024 12:00:00 AM","AA",848,11066,"CMH",11057,"CLT",636,833,117,117,1,7,12,845,951,15,819,1006,107,107,1,7,0,"",66,347,107,0,0,0,0,2024-12-24,6
2024,12,24,2,"12/24/2024 12:00:00 AM","AS",345,11066,"CMH",14747,"SEA",853,852,-1,0,0,-1,16,908,1040,9,1119,1049,-30,0,0,-2,0,"",272,2016,NA,NA,NA,NA,NA,2024-12-24,8
2024,12,24,2,"12/24/2024 12:00:00 AM","DL",1479,11066,"CMH",10397,"ATL",1115,1109,-6,0,0,-1,10,1119,1226,9,1254,1235,-19,0,0,-2,0,"",67,447,NA,NA,NA,NA,NA,2024-12-24,11
2024,12,24,2,"12/24/2024 12:00:00 AM","DL",1522,11066,"CMH",10397,"ATL",1309,1307,-2,0,0,-1,8,1315,1422,7,1445,1429,-16,0,0,-2,0,"",67,447,NA,NA,NA,NA,NA,2024-12-24,13
2024,12,24,2,"12/24/2024 12:00:00 AM","DL",2142,11066,"CMH",14869,"SLC",745,738,-7,0,0,-1,10,748,918,8,958,926,-32,0,0,-2,0,"",210,1528,NA,NA,NA,NA,NA,2024-12-24,7
2024,12,24,2,"12/24/2024 12:00:00 AM","DL",2200,11066,"CMH",10397,"ATL",1558,1548,-10,0,0,-1,12,1600,1711,7,1743,1718,-25,0,0,-2,0,"",71,447,NA,NA,NA,NA,NA,2024-12-24,15
2024,12,24,2,"12/24/2024 12:00:00 AM","DL",2469,11066,"CMH",10397,"ATL",600,553,-7,0,0,-1,10,603,711,8,741,719,-22,0,0,-2,0,"",68,447,NA,NA,NA,NA,NA,2024-12-24,6
2024,12,24,2,"12/24/2024 12:00:00 AM","DL",2909,11066,"CMH",10397,"ATL",700,657,-3,0,0,-1,10,707,818,9,844,827,-17,0,0,-2,0,"",71,447,NA,NA,NA,NA,NA,2024-12-24,7
2024,12,24,2,"12/24/2024 12:00:00 AM","MQ",3510,11066,"CMH",11298,"DFW",700,804,64,64,1,4,15,819,1423,13,907,1436,NA,NA,NA,NA,0,"",NA,926,NA,NA,NA,NA,NA,2024-12-24,7
2024,12,24,2,"12/24/2024 12:00:00 AM","MQ",3572,11066,"CMH",13930,"ORD",819,825,6,6,0,0,9,834,829,10,855,839,-16,0,0,-2,0,"",55,296,NA,NA,NA,NA,NA,2024-12-24,8
2024,12,24,2,"12/24/2024 12:00:00 AM","MQ",3667,11066,"CMH",13303,"MIA",612,839,147,147,1,9,14,853,1110,11,904,1121,137,137,1,9,0,"",137,990,137,0,0,0,0,2024-12-24,6
2024,12,24,2,"12/24/2024 12:00:00 AM","MQ",3935,11066,"CMH",10721,"BOS",1026,1047,21,21,1,1,10,1057,1224,5,1220,1229,9,9,0,0,0,"",87,640,NA,NA,NA,NA,NA,2024-12-24,10
2024,12,24,2,"12/24/2024 12:00:00 AM","MQ",3955,11066,"CMH",13930,"ORD",1211,1206,-5,0,0,-1,12,1218,1213,10,1238,1223,-15,0,0,-1,0,"",55,296,NA,NA,NA,NA,NA,2024-12-24,12
2024,12,24,2,"12/24/2024 12:00:00 AM","MQ",4035,11066,"CMH",11278,"DCA",603,803,120,120,1,8,9,812,901,3,736,904,88,88,1,5,0,"",49,323,88,0,0,0,0,2024-12-24,6
2024,12,24,2,"12/24/2024 12:00:00 AM","MQ",4086,11066,"CMH",13303,"MIA",1200,1156,-4,0,0,-1,8,1204,1414,4,1443,1418,-25,0,0,-2,0,"",130,990,NA,NA,NA,NA,NA,2024-12-24,12
2024,12,24,2,"12/24/2024 12:00:00 AM","NK",123,11066,"CMH",11697,"FLL",500,515,15,15,1,1,12,527,735,6,745,741,-4,0,0,-1,0,"",128,973,NA,NA,NA,NA,NA,2024-12-24,5
2024,12,24,2,"12/24/2024 12:00:00 AM","NK",2022,11066,"CMH",12953,"LGA",1340,1337,-3,0,0,-1,8,1345,1457,5,1530,1502,-28,0,0,-2,0,"",72,479,NA,NA,NA,NA,NA,2024-12-24,13
2024,12,24,2,"12/24/2024 12:00:00 AM","NK",2024,11066,"CMH",13204,"MCO",2004,1959,-5,0,0,-1,9,2008,2158,6,2228,2204,-24,0,0,-2,0,"",110,802,NA,NA,NA,NA,NA,2024-12-24,20
2024,12,24,2,"12/24/2024 12:00:00 AM","NK",2397,11066,"CMH",12892,"LAX",1653,1700,7,7,0,0,10,1710,1832,14,1901,1846,-15,0,0,-1,0,"",262,1995,NA,NA,NA,NA,NA,2024-12-24,16
2024,12,24,2,"12/24/2024 12:00:00 AM","OH",5505,11066,"CMH",11057,"CLT",1115,1212,57,57,1,3,14,1226,1324,20,1253,1344,51,51,1,3,0,"",58,347,0,0,0,0,51,2024-12-24,11
2024,12,24,2,"12/24/2024 12:00:00 AM","OH",5557,11066,"CMH",11057,"CLT",1552,1543,-9,0,0,-1,16,1559,1657,27,1729,1724,-5,0,0,-1,0,"",58,347,NA,NA,NA,NA,NA,2024-12-24,15
2024,12,24,2,"12/24/2024 12:00:00 AM","OH",5675,11066,"CMH",14100,"PHL",600,552,-8,0,0,-1,16,608,711,5,730,716,-14,0,0,-1,0,"",63,406,NA,NA,NA,NA,NA,2024-12-24,6
2024,12,24,2,"12/24/2024 12:00:00 AM","OO",3714,11066,"CMH",13487,"MSP",1100,1055,-5,0,0,-1,15,1110,1156,3,1215,1159,-16,0,0,-2,0,"",106,626,NA,NA,NA,NA,NA,2024-12-24,11
2024,12,24,2,"12/24/2024 12:00:00 AM","UA",1389,11066,"CMH",11292,"DEN",1531,1547,16,16,1,1,15,1602,1639,6,1658,1645,-13,0,0,-1,0,"",157,1154,NA,NA,NA,NA,NA,2024-12-24,15
2024,12,24,2,"12/24/2024 12:00:00 AM","UA",1460,11066,"CMH",13930,"ORD",1825,1810,-15,0,0,-1,18,1828,1827,20,1855,1847,-8,0,0,-1,0,"",59,296,NA,NA,NA,NA,NA,2024-12-24,18
2024,12,24,2,"12/24/2024 12:00:00 AM","UA",2205,11066,"CMH",12266,"IAH",615,627,12,12,0,0,10,637,806,14,826,820,-6,0,0,-1,0,"",149,986,NA,NA,NA,NA,NA,2024-12-24,6
2024,12,24,2,"12/24/2024 12:00:00 AM","UA",307,11066,"CMH",13930,"ORD",700,656,-4,0,0,-1,33,729,725,15,734,740,6,6,0,0,0,"",56,296,NA,NA,NA,NA,NA,2024-12-24,7
2024,12,24,2,"12/24/2024 12:00:00 AM","UA",728,11066,"CMH",11292,"DEN",901,908,7,7,0,0,10,918,954,11,1030,1005,-25,0,0,-2,0,"",156,1154,NA,NA,NA,NA,NA,2024-12-24,9
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",1137,11066,"CMH",10397,"ATL",635,630,-5,0,0,-1,11,641,749,6,820,755,-25,0,0,-2,0,"",68,447,NA,NA,NA,NA,NA,2024-12-24,6
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",1576,11066,"CMH",10821,"BWI",1040,1031,-9,0,0,-1,10,1041,1134,4,1200,1138,-22,0,0,-2,0,"",53,337,NA,NA,NA,NA,NA,2024-12-24,10
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",1769,11066,"CMH",12889,"LAS",800,757,-3,0,0,-1,13,810,858,5,940,903,-37,0,0,-2,0,"",228,1771,NA,NA,NA,NA,NA,2024-12-24,8
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",1848,11066,"CMH",14635,"RSW",1825,1908,43,43,1,2,8,1916,2123,4,2055,2127,32,32,1,2,0,"",127,930,32,0,0,0,0,2024-12-24,18
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",1907,11066,"CMH",15016,"STL",1855,1858,3,3,0,0,8,1906,1913,2,1925,1915,-10,0,0,-1,0,"",67,409,NA,NA,NA,NA,NA,2024-12-24,18
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",1957,11066,"CMH",13204,"MCO",1420,1424,4,4,0,0,9,1433,1622,7,1640,1629,-11,0,0,-1,0,"",109,802,NA,NA,NA,NA,NA,2024-12-24,14
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",2137,11066,"CMH",10821,"BWI",1535,1527,-8,0,0,-1,7,1534,1629,3,1655,1632,-23,0,0,-2,0,"",55,337,NA,NA,NA,NA,NA,2024-12-24,15
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",2328,11066,"CMH",13232,"MDW",1400,1350,-10,0,0,-1,11,1401,1353,3,1415,1356,-19,0,0,-2,0,"",52,283,NA,NA,NA,NA,NA,2024-12-24,14
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",2385,11066,"CMH",11292,"DEN",645,642,-3,0,0,-1,9,651,725,7,805,732,-33,0,0,-2,0,"",154,1154,NA,NA,NA,NA,NA,2024-12-24,6
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",246,11066,"CMH",14635,"RSW",730,720,-10,0,0,-1,9,729,935,7,1005,942,-23,0,0,-2,0,"",126,930,NA,NA,NA,NA,NA,2024-12-24,7
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",250,11066,"CMH",13204,"MCO",1155,1210,15,15,1,1,10,1220,1408,5,1415,1413,-2,0,0,-1,0,"",108,802,NA,NA,NA,NA,NA,2024-12-24,11
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",2612,11066,"CMH",12191,"HOU",1320,1342,22,22,1,1,9,1351,1543,108,1520,1731,131,131,1,8,0,"",172,1000,0,0,131,0,0,2024-12-24,13
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",2717,11066,"CMH",11697,"FLL",1050,1048,-2,0,0,-1,7,1055,1308,3,1325,1311,-14,0,0,-1,0,"",133,973,NA,NA,NA,NA,NA,2024-12-24,10
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",3135,11066,"CMH",10693,"BNA",720,717,-3,0,0,-1,10,727,721,5,750,726,-24,0,0,-2,0,"",54,337,NA,NA,NA,NA,NA,2024-12-24,7
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",3165,11066,"CMH",11292,"DEN",1535,1544,9,9,0,0,13,1557,1634,7,1645,1641,-4,0,0,-1,0,"",157,1154,NA,NA,NA,NA,NA,2024-12-24,15
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",3200,11066,"CMH",13204,"MCO",540,535,-5,0,0,-1,12,547,738,8,800,746,-14,0,0,-1,0,"",111,802,NA,NA,NA,NA,NA,2024-12-24,5
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",3218,11066,"CMH",11278,"DCA",1355,1350,-5,0,0,-1,8,1358,1446,5,1510,1451,-19,0,0,-2,0,"",48,323,NA,NA,NA,NA,NA,2024-12-24,13
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",3273,11066,"CMH",11259,"DAL",1615,1706,51,51,1,3,9,1715,1825,25,1755,1850,55,55,1,3,0,"",130,919,0,51,4,0,0,2024-12-24,16
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",3363,11066,"CMH",13204,"MCO",1745,1900,75,75,1,5,9,1909,2054,6,2005,2100,55,55,1,3,0,"",105,802,0,0,0,0,55,2024-12-24,17
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",3622,11066,"CMH",10693,"BNA",1920,2043,83,83,1,5,10,2053,2044,5,1945,2049,64,64,1,4,0,"",51,337,0,0,0,0,64,2024-12-24,19
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",3655,11066,"CMH",13232,"MDW",1840,1834,-6,0,0,-1,7,1841,1830,2,1855,1832,-23,0,0,-2,0,"",49,283,NA,NA,NA,NA,NA,2024-12-24,18
2024,12,24,2,"12/24/2024 12:00:00 AM","WN",3836,11066,"CMH",10397,"ATL",1640,1648,8,8,0,0,7,1655,1803,11,1815,1814,-1,0,0,-1,0,"",68,447,NA,NA,NA,NA,NA,2024-12-24,16
